range_index,start_timestamp,end_timestamp,duration_ns,sm__inst_executed_realtime.sum.per_cycle_active,sm__cycles_active.sum,l1tex__t_bytes.sum,sm__inst_executed_realtime.sum,dram__bytes.sum,dram__cycles_active.sum
22,1765294540361321908,1765294540365546564,4224656,68.712983,287279299.000000,2499595872.000000,657993916.000000,543292928.000000,67911616.000000
23,1765294540365546564,1765294540369903897,4357333,80.957414,297200970.000000,2567836608.000000,802020728.000000,262445568.000000,32805696.000000
24,1765294540369903897,1765294540374147978,4244081,76.487268,294866231.000000,2423142720.000000,751783752.000000,508047616.000000,63505952.000000
25,1765294540374147978,1765294540378438205,4290227,77.416124,292041706.000000,2498592896.000000,753624568.000000,445550592.000000,55693824.000000
26,1765294540378438205,1765294540382798962,4360757,78.231169,301899560.000000,2640231616.000000,787265188.000000,391649792.000000,48956224.000000
27,1765294540382798962,1765294540387049956,4250994,79.702394,295977882.000000,2414647840.000000,786338192.000000,384503808.000000,48062976.000000
28,1765294540387049956,1765294540391380792,4330836,81.011419,300851313.000000,2598394080.000000,812413056.000000,429619200.000000,53702400.000000
29,1765294540391380792,1765294540395641834,4261042,70.098839,293183871.000000,2558359296.000000,685061628.000000,556382464.000000,69547808.000000
30,1765294540395641834,1765294540399950557,4308723,76.496612,297691824.000000,2508295488.000000,759080536.000000,339493120.000000,42436640.000000
31,1765294540399950557,1765294540404250032,4299475,82.559215,298529806.000000,2472262816.000000,821546212.000000,501196032.000000,62649504.000000
32,1765294540404250032,1765294540408482497,4232465,68.161555,292166602.000000,2532885216.000000,663817664.000000,563127808.000000,70390976.000000
33,1765294540408482497,1765294540412852086,4369589,79.839866,303116936.000000,2607554304.000000,806693852.000000,268863744.000000,33607968.000000
34,1765294540412852086,1765294540417095592,4243506,74.342696,299128847.000000,2432462112.000000,741268168.000000,538669824.000000,67333728.000000
35,1765294540417095592,1765294540421407771,4312179,80.358090,297788686.000000,2574854208.000000,797657664.000000,422038528.000000,52754816.000000
36,1765294540421407771,1765294540425787056,4379285,76.778402,302739565.000000,2617616384.000000,774795332.000000,390192640.000000,48774080.000000
37,1765294540425787056,1765294540430051906,4264850,82.237650,298036050.000000,2472240352.000000,816992812.000000,379194112.000000,47399264.000000
38,1765294540430051906,1765294540434379350,4327444,78.933498,300183466.000000,2608769184.000000,789817696.000000,461526784.000000,57690848.000000
39,1765294540434379350,1765294540438682729,4303379,72.349798,300465431.000000,2608307456.000000,724620444.000000,513481984.000000,64185248.000000
40,1765294540438682729,1765294540442963964,4281235,76.257575,298762075.000000,2433394784.000000,759429040.000000,363308800.000000,45413600.000000
41,1765294540442963964,1765294540447260559,4296595,82.857726,294490990.000000,2515725920.000000,813361788.000000,488564992.000000,61070624.000000
42,1765294540447260559,1765294540451498880,4238321,68.333891,291645623.000000,2535681280.000000,664309340.000000,569729792.000000,71216224.000000
43,1765294540451498880,1765294540455875733,4376853,80.570812,303287630.000000,2629604128.000000,814537692.000000,254067968.000000,31758496.000000
44,1765294540455875733,1765294540460113863,4238130,75.990774,298945341.000000,2417140640.000000,757236264.000000,543873536.000000,67984192.000000
45,1765294540460113863,1765294540464416346,4302483,78.241649,296676023.000000,2552696704.000000,773747376.000000,435565824.000000,54445728.000000
46,1765294540464416346,1765294540468789231,4372885,75.935483,303652961.000000,2632349312.000000,768601144.000000,369816832.000000,46227104.000000
47,1765294540468789231,1765294540473034144,4244913,77.109670,294800146.000000,2430380128.000000,757731396.000000,451065344.000000,56383168.000000
48,1765294540473034144,1765294540477367668,4333524,84.157098,302955290.000000,2617701600.000000,849861272.000000,383761920.000000,47970240.000000
49,1765294540477367668,1765294540481661607,4293939,68.549481,293644576.000000,2530846464.000000,670972772.000000,566363904.000000,70795488.000000
50,1765294540481661607,1765294540485954618,4293011,80.556518,295935130.000000,2437010400.000000,794650124.000000,325299200.000000,40662400.000000
51,1765294540485954618,1765294540490282286,4327668,82.255092,306339754.000000,2637013312.000000,839933492.000000,482223616.000000,60277952.000000
52,1765294540490282286,1765294540494521951,4239665,68.413940,294462960.000000,2538602688.000000,671512376.000000,558173952.000000,69771744.000000
53,1765294540494521951,1765294540498890164,4368213,80.920821,302747930.000000,2653404032.000000,816620372.000000,253212160.000000,31651520.000000
54,1765294540498890164,1765294540503129798,4239634,77.109254,297996262.000000,2384433792.000000,765942320.000000,557423872.000000,69677984.000000
55,1765294540503129798,1765294540507424665,4294867,77.539578,295382499.000000,2546422752.000000,763461144.000000,435502080.000000,54437760.000000
56,1765294540507424665,1765294540511777581,4352916,73.297185,299564541.000000,2614023456.000000,731907924.000000,393991168.000000,49248896.000000
57,1765294540511777581,1765294540516009246,4231665,74.613500,294499023.000000,2384936736.000000,732453428.000000,508646912.000000,63580864.000000
58,1765294540516009246,1765294540520351858,4342612,84.624318,302554304.000000,2584018176.000000,853448388.000000,360633344.000000,45079168.000000
59,1765294540520351858,1765294540524664198,4312340,71.230624,298856907.000000,2598376736.000000,709592128.000000,523673600.000000,65459200.000000
60,1765294540524664198,1765294540528932312,4268114,78.776614,295712542.000000,2412122240.000000,776507764.000000,352221952.000000,44027744.000000
61,1765294540528932312,1765294540533282988,4350676,82.362997,305880610.000000,2631515872.000000,839774796.000000,443267584.000000,55408448.000000
62,1765294540533282988,1765294540537530462,4247474,69.064266,292853157.000000,2554478720.000000,674189616.000000,574725888.000000,71840736.000000
63,1765294540537530462,1765294540541884851,4354389,78.335103,299675032.000000,2615489792.000000,782502480.000000,289438464.000000,36179808.000000
64,1765294540541884851,1765294540546144580,4259729,80.028705,302006828.000000,2417333568.000000,805640508.000000,538767360.000000,67345920.000000
65,1765294540546144580,1765294540550418359,4273779,73.688335,294361863.000000,2561929344.000000,723034516.000000,475016960.000000,59377120.000000
66,1765294540550418359,1765294540554783148,4364789,77.638768,302023630.000000,2618957440.000000,781624752.000000,340278528.000000,42534816.000000
67,1765294540554783148,1765294540559016221,4233073,75.231324,294661920.000000,2394994336.000000,738926884.000000,507377408.000000,63422176.000000
68,1765294540559016221,1765294540563337201,4320980,79.243458,298255951.000000,2572674912.000000,787827768.000000,417551872.000000,52193984.000000
69,1765294540563337201,1765294540567671813,4334612,74.934727,301051412.000000,2580968640.000000,751973516.000000,458499840.000000,57312480.000000
70,1765294540567671813,1765294540571920726,4248913,77.989068,295292778.000000,2395148736.000000,767653616.000000,378094336.000000,47261792.000000
71,1765294540571920726,1765294540576262666,4341940,82.425311,304874820.000000,2624194816.000000,837646724.000000,432945408.000000,54118176.000000
72,1765294540576262666,1765294540580501404,4238738,69.613866,291724503.000000,2550351584.000000,676935684.000000,561174784.000000,70146848.000000
73,1765294540580501404,1765294540584808335,4306931,77.252343,296864245.000000,2556387424.000000,764448616.000000,332913408.000000,41614176.000000
74,1765294540584808335,1765294540589068833,4260498,83.650634,299533757.000000,2450918368.000000,835206292.000000,484006144.000000,60500768.000000
75,1765294540589068833,1765294540593294130,4225297,70.070930,289093407.000000,2536018400.000000,675234796.000000,505525504.000000,63190688.000000
76,1765294540593294130,1765294540597629030,4334900,79.813112,297588328.000000,2559216256.000000,791715016.000000,297564928.000000,37195616.000000
77,1765294540597629030,1765294540601851255,4222225,76.283849,292562992.000000,2392584704.000000,743927708.000000,498006784.000000,62250848.000000
78,1765294540601851255,1765294540606139882,4288627,78.159243,294410722.000000,2542822528.000000,767030640.000000,446407424.000000,55800928.000000
79,1765294540606139882,1765294540610461981,4322099,77.427454,299912817.000000,2598963264.000000,774049528.000000,407877376.000000,50984672.000000
80,1765294540610461981,1765294540614700687,4238706,79.786880,292253896.000000,2395516000.000000,777267548.000000,377217280.000000,47152160.000000
81,1765294540614700687,1765294540619017442,4316755,81.303157,301140960.000000,2598522944.000000,816123688.000000,440639744.000000,55079968.000000
82,1765294540619017442,1765294540623256404,4238962,69.452317,293400213.000000,2565810112.000000,679244156.000000,561773568.000000,70221696.000000
83,1765294540623256404,1765294540627557479,4301075,77.377226,296119335.000000,2542015968.000000,763763088.000000,332801536.000000,41600192.000000
84,1765294540627557479,1765294540631821177,4263698,83.943545,298341714.000000,2458066016.000000,834795368.000000,478813696.000000,59851712.000000
85,1765294540631821177,1765294540636043114,4221937,69.396390,288089293.000000,2521588672.000000,666411896.000000,519883776.000000,64985472.000000
86,1765294540636043114,1765294540640382046,4338932,80.910807,297635970.000000,2569716640.000000,802732216.000000,276806144.000000,34600768.000000
87,1765294540640382046,1765294540644609743,4227697,76.591500,292814804.000000,2391362368.000000,747570832.000000,501492224.000000,62686528.000000
88,1765294540644609743,1765294540648888354,4278611,76.406162,295486744.000000,2543241888.000000,752566932.000000,459505920.000000,57438240.000000
89,1765294540648888354,1765294540653211605,4323251,77.372955,298754232.000000,2588808512.000000,770516592.000000,408374784.000000,51046848.000000
90,1765294540653211605,1765294540657446023,4234418,79.741724,291294074.000000,2388431072.000000,774276392.000000,374647296.000000,46830912.000000
91,1765294540657446023,1765294540661765722,4319699,81.484337,301824434.000000,2601332480.000000,819798800.000000,439461632.000000,54932704.000000
92,1765294540661765722,1765294540666010316,4244594,70.297203,292950660.000000,2567229248.000000,686453732.000000,554006784.000000,69250848.000000
93,1765294540666010316,1765294540670308319,4298003,77.398102,296122307.000000,2535779552.000000,763976820.000000,325488640.000000,40686080.000000
94,1765294540670308319,1765294540674574225,4265906,83.740665,298358719.000000,2457002592.000000,832825248.000000,486072576.000000,60759072.000000
95,1765294540674574225,1765294540678791746,4217521,68.759231,289550039.000000,2536299200.000000,663641268.000000,528098048.000000,66012256.000000
96,1765294540678791746,1765294540683131190,4339444,80.738631,298423614.000000,2571775808.000000,803143800.000000,280088832.000000,35011104.000000
97,1765294540683131190,1765294540687355975,4224785,76.721956,292643336.000000,2397615232.000000,748405640.000000,502775552.000000,62846944.000000
98,1765294540687355975,1765294540691640314,4284339,77.250904,292202901.000000,2519391392.000000,752431272.000000,446091264.000000,55761408.000000
99,1765294540691640314,1765294540695973965,4333651,77.557785,302525491.000000,2625175776.000000,782106896.000000,416178432.000000,52022304.000000
100,1765294540695973965,1765294540700206399,4232434,79.785687,291610422.000000,2383621888.000000,775544600.000000,368867328.000000,46108416.000000
101,1765294540700206399,1765294540704523218,4316819,81.112963,301399931.000000,2601376480.000000,814914712.000000,448645888.000000,56080736.000000
102,1765294540704523218,1765294540708755491,4232273,69.304224,293436232.000000,2559280704.000000,677879008.000000,559237632.000000,69904704.000000
103,1765294540708755491,1765294540713051158,4295667,77.375119,295649054.000000,2532770752.000000,762529360.000000,325381888.000000,40672736.000000
104,1765294540713051158,1765294540717318408,4267250,83.890814,302302833.000000,2488759040.000000,845347688.000000,489701120.000000,61212640.000000
105,1765294540717318408,1765294540721533273,4214865,69.199408,285333499.000000,2518931456.000000,658163644.000000,538977792.000000,67372224.000000
106,1765294540721533273,1765294540725871789,4338516,79.966490,297460650.000000,2546720384.000000,792896132.000000,273984512.000000,34248064.000000
107,1765294540725871789,1765294540730095838,4224049,77.072505,296047492.000000,2432461824.000000,760570728.000000,488230656.000000,61028832.000000
108,1765294540730095838,1765294540734373297,4277459,75.864803,293871055.000000,2514854784.000000,743148992.000000,472982784.000000,59122848.000000
109,1765294540734373297,1765294540738700645,4327348,78.041330,301801454.000000,2628897120.000000,785099564.000000,401568000.000000,50196000.000000
